# The name and comment audit of EA game code: one row per audited function (a later
# row for the same address supersedes an earlier one). Two blind lanes read each function;
# a reconciler compared them with its name and comments. tier: T1 EA text or confirmed
# TW06 name, T2 struct-bound and agreed, T3 agreed guess (fn_<address>_<Guess>), D demoted,
# - no name. decision: kept, renamed, tier3, demoted, unnamed. comments: ok, none,
# fixed:N, stripped:N. Progress: tools/match/auditprogress.py.
address	unit	name_before	name_after	tier	decision	comments	lane1	lane2	reconciler	date	notes
80173F38	Common/TagFile/TagFile	TagFile_Encode	TagFile_Encode	T2	kept	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: set key, encode in place, reset (no cipher: 0); errors +200
80174048	Common/TagFile/TagFile	TagFile_Decode	TagFile_Decode	T2	kept	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: the same with decode
80174158	Common/TagFile/TagFile	TagFile_StartDelete	TagFile_StartOpen	T2	renamed	fixed:1	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	renamed (see renames.tsv). The 'Operation steps' section header claimed each step starts an SFIO call: TagFile_VerifyRecord starts none and TagFile_ProcessHeader may return first; fixed to 'most'
80174208	Common/TagFile/TagFile	TagFile_SeekToStart	TagFile_SeekToStart	T2	kept	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: step 9, SFIOSeek to 0
8017427C	Common/TagFile/TagFile	TagFile_ReadHeader	TagFile_ReadHeader	T2	kept	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: step 7, SFIORead of one type-1 block (0x200) into the scratch header
80174304	Common/TagFile/TagFile	TagFile_ProcessHeader	TagFile_ProcessHeader	T2	kept	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: step 0xB, decode, parse, add to map (MAP_FULL when full), seek to the next record
80174428	Common/TagFile/TagFile	TagFile_WriteRecord	TagFile_WriteRecord	T2	kept	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: step 6, sentinel-checked header, fill, encode header and payload in place, SFIOWrite padded (type 2)
80174570	Common/TagFile/TagFile	TagFile_ReadRecord	TagFile_ReadRecord	T2	kept	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: step 0xA, SFIORead header+payload padded (type 1)
80174618	Common/TagFile/TagFile	TagFile_VerifyRecord	TagFile_VerifyRecord	T2	kept	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: decode, check tag/size, decode payload, checksum compare. L2: a checksum result size other than 4 returns BAD_HEADER (odd code)
801747D0	Common/TagFile/TagFile	TagFile_IsInitialised	TagFile_IsInitialised	T2	kept	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: _TagFile_pData != NULL; used as the guard by Init and the public calls. 'Public interface' header ok. TW06 PS2 candidate TagFileIsInitialized (16 bytes, first of the API)
80174808	Common/TagFile/TagFile	TagFile_Init	TagFile_Init	T2	kept	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: module setup (SFIOInit, state, checksum + optional cipher, key copy, map, scratch header). Comments ok: the checksum-table note, and 'pAllocator is read before it is assigned' (L2 confirms). Failure paths leave _TagFile_pData set (Findings). TW06 PS2 candidate TagFileInit
80175CFC	Common/TagFile/TagFile	TagFile_AllocBuffer	TagFile_AllocBuffer	T2	kept	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: allocates header+payload padded per type, zeroes it, sentinel in front, returns the payload address. TW06 PS2 candidate TagFileAlloc
80175E1C	Common/TagFile/TagFile	TagFile_FreeBuffer	TagFile_FreeBuffer	T2	kept	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: frees what AllocBuffer made (pBuffer - 12). Folded-condition matching note untouched. TW06 PS2 candidate TagFileFree
80174B54	Common/TagFile/TagFile	TagFile_Shutdown	TagFile_Shutdown	T2	kept	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: mirror teardown of Init. TW06 PS2 candidate TagFileShutdown
80174D6C	Common/TagFile/TagFile	TagFile_BeginSave	TagFile_Create	T2	renamed	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	renamed (see renames.tsv)
80174DF0	Common/TagFile/TagFile	TagFile_BeginLoad	fn_80174DF0_Delete	T3	tier3	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	T3 (see renames.tsv)
80174E74	Common/TagFile/TagFile	TagFile_DeleteSession	TagFile_Reopen	T2	renamed	fixed:1	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	renamed (see renames.tsv). Comment 'Delete the file an existing session refers to' was wrong: it re-opens it and checks the map checksum
80174EE8	Common/TagFile/TagFile	TagFile_Delete	TagFile_Open	T2	renamed	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	renamed (see renames.tsv)
80174F40	Common/TagFile/TagFile	TagFile_End	TagFile_End	T2	kept	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: map checksum into pSession->uChecksum, empties the map, op 3, SFIOEnd (the close sequence). TW06 PS2 candidate TagFileCloseStart
80174FDC	Common/TagFile/TagFile	TagFile_Write	TagFile_Write	T2	kept	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: op 6 / step 5, checksum payload, update or append the map entry, seek to it. L2: a full map is ignored (Findings). TW06 PS2 candidate TagFileWriteStart
8017518C	Common/TagFile/TagFile	TagFile_Read	TagFile_Read	T2	kept	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: op 8 / step 5, find entry (NOT_FOUND, SIZE_MISMATCH), seek. uReadOffset is stored, never read. TW06 PS2 candidate TagFileReadStart
801752C0	Common/TagFile/TagFile	TagFile_Count	TagFile_Count	T2	kept	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: counts map entries with uTag (pSession checked, unused)
80175428	Common/TagFile/TagFile	TagFile_GetSize	TagFile_GetSize	T2	kept	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: payload size of the (tag, index) entry, NOT_FOUND otherwise
80175558	Common/TagFile/TagFile	TagFile_GetSession	TagFile_GetSession	T2	kept	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: copies the current session out; no initialised check (L1)
801755BC	Common/TagFile/TagFile	TagFile_Update	TagFile_Update	T2	kept	fixed:1	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: per-frame pump: SFIOUpdate, then the next step of write/read/open. Comment fixed: *pResult is set to the payload size after a write as well as a read. 'unsigned' and folded-condition matching notes untouched. bBusy = 'just created' (Findings). TW06 PS2 candidate TagFileProcess
80175C88	Common/TagFile/TagFile	TagFile_SetDescriptor	TagFile_SetDescriptor	T2	kept	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: initialised check + SFIOSetDescriptor, +100. TW06 PS2 candidate by position: TagFileSetSystemData (between Process and Alloc)
80175EEC	Common/TagFile/TagFile	TagFile_GetBufferSizeForPayload	TagFile_GetBufferSizeForPayload	T2	kept	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	both lanes: *pSize = the write-padded size (type 2) of a payload
8012CCD8	EASB	fn_8012CCD8	fn_8012CCD8	-	unnamed	fixed:1	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: the precondition gate: NOT_INITIALIZED, INVALID_PRODUCT, UNKNOWN (file open but b92 clear), then NOFILE / FILE_OPEN by nNeed. Later: CheckState. Unit header (EASB.c lines 1-3) fixed: 'Each checks ... and hands the work to the storage code' was true of neither the helpers nor the getters; '(our name ...)' tag kept. easb.h EASB_NEED_* comment ok
8012CD8C	EASB	fn_8012CD8C	fn_8012CD8C	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: allocates the 25-record product buffer, every record and accomplishment invalid. Later: AllocProductBuffer
8012CF00	EASB	fn_8012CF00	fn_8012CF00	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: frees the product buffer, b11D0 = none. Later: FreeProductBuffer
8012CF64	EASB	fn_8012CF64	fn_8012CF64	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: op 8 completion: copies our record into the storage slot, shell-sorts, finds ours by name. Later: MergeOurProduct
8012D030	EASB	fn_8012D030	fn_8012D030	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: op 9 completion: our picture into pImageBuffer[b1167]. Dead: op 9 is never started and pImageBuffer is never set (Findings). Later: StoreImage
8012D0D4	EASB	fn_8012D0D4	fn_8012D0D4	-	unnamed	fixed:1	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: op 0 (create) completion: b1167 = 0, product buffer cleared with ours in slot 0, image slot 0 (dead branch). Comment 'buffers that get saved' unsupported: fixed. 'EA bug' memset note untouched. Later: SeedBuffersAfterCreate
8012D1A0	EASB	fn_8012D1A0	fn_8012D1A0	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: play-time tick: elapsed seconds (if the clock did not go back) added, saturating, to (totals.u0, u50) when b11E0 is set, else (totals.u4, u54); stamps uTime. Later: UpdatePlayTime
8012D290	EASB	fn_8012D290	fn_8012D290	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: product index -> record (OURS or our slot -> the live record). Later: GetProduct
8012D394	EASB	fn_8012D394	fn_8012D394	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: library init (params, storage init, state, names, our record level 1, totals). The caller ignores the result. Later: Init
8012D560	EASB	fn_8012D560	fn_8012D560	-	unnamed	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed body: tick, then storage op 4/5 via fn_8012C5F8. L1 guessed 'save'; L2 open/load (right: op 4 = open, check records, pick slot, read; lbl_80195520). Later: BeginLoad
8012D5B0	EASB	fn_8012D5B0	fn_8012D5B0	-	unnamed	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed body: needs a file, starts storage op 6 (fn_8012C69C). Op 6 = step 2 only (fn_8012A434 closes the Bio file), so L2's low guess 'close' holds. Later: BeginClose
8012D5E4	EASB	fn_8012D5E4	fn_8012D5E4	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed body: icon required, picture refused, icon CRC check, tick, storage op 0. L1 'save with icon', L2 'create' (right: op 0 = create, open, raise totals, write HEAD, close). Later: BeginCreate
8012D694	EASB	fn_8012D694	fn_8012D694	-	unnamed	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed body: no file open, starts storage op 1 (fn_8012C73C). Op 1 = step 15 only, fn_8012B3B0, which calls fn_80174DF0_Delete: it deletes the Bio file (L1 half-guessed delete; L2 unknown). Later: BeginDelete
8012D6C8	EASB	fn_8012D6C8	fn_8012D6C8	-	unnamed	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: allocate the product buffer, then storage op 8 (read all 25 PROD records). Later: BeginLoadProducts
8012D710	EASB	fn_8012D710	fn_8012D710	-	unnamed	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: gate + free the product buffer. Later: UnloadProducts
8012D744	EASB	fn_8012D744	fn_8012D744	-	unnamed	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: gate + fn_8012C888 (storage n94: how the game's slot was picked, 3/2/1). Later: GetSlotKind
8012D794	EASB	fn_8012D794	fn_8012D794	-	unnamed	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed body: needs a file, tick, storage op 7 with an image. Op 7 = steps 8, 9 (write HEAD totals, write our PROD record): a save; the image argument is never read by those steps. Later: BeginSave
8012D7F0	EASB	fn_8012D7F0	fn_8012D7F0	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: returns IMAGE_NOT_SUPPORTED. Later: stub (L2 'load image', low)
8012D7F8	EASB	fn_8012D7F8	fn_8012D7F8	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: runs one storage step; on completion op 8 -> fn_8012CF64, 9 -> fn_8012D030, 0 -> fn_8012D0D4, failed op 8 -> free. easb.h prototype comment ok. Later: Process
8012D8C4	EASB	fn_8012D8C4	fn_8012D8C4	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: gate, adds uCount (saturating) to product.u58 and totals.u8 (the comment's 0x5C is the EASBState offset of totals.u8: true). L2: games played (EASportsBio). Later: AddGamesPlayed
8012D93C	EASB	fn_8012D93C	fn_8012D93C	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: the same for u5C / totals.uC. L2: games won. Later: AddGamesWon
8012DF4C	EASB	fn_8012DF4C	fn_8012DF4C	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: gate, zero outputs, tick, level and progress from the totals (fn_80128FD4). Later: GetBioLevel
8012D9B4	EASB	fn_8012D9B4	fn_8012D9B4	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: our record, level from the totals, then fn_801291A8 with u1160 (L2: lowered by max(0, u1160 - 5), clamped). Later: GetOurLevel
8012DA38	EASB	fn_8012DA38	fn_8012DA38	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: our stored uLevel (MAX+1 allowed); L1 notes the out-param name puNextLevel is only a claim. Later: GetStoredLevel
8012DAB8	EASB	fn_8012DAB8	fn_8012DAB8	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: sets our uLevel only if strictly higher and <= MAX or MAX+1. Later: RaiseLevel
8012DB30	EASB	fn_8012DB30	fn_8012DB30	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: adds an accomplishment (value 1..250, language, name, clamped time); first free slot, else sort (top 5 by value, rest by time) and replace the last unless it is the new one. Later: AddAccomplishmentAt
8012DD24	EASB	fn_8012DD24	fn_8012DD24	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: fn_8012DB30 with the current clock. Later: AddAccomplishment
8012DD7C	EASB	fn_8012DD7C	fn_8012DD7C	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: if the flag changes, tick first, then store b11E0. Later: SetPlayMode
8012DDE0	EASB	fn_8012DDE0	fn_8012DDE0	-	unnamed	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: gate, tick, returns totals.u0 (the tick's error is returned). Later: GetTotalTimeA
8012DE38	EASB	fn_8012DE38	fn_8012DE38	-	unnamed	none	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: the same for totals.u4. Later: GetTotalTimeB
8012DE90	EASB	fn_8012DE90	fn_8012DE90	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: counts valid records in the product buffer. Later: CountProducts
8012DFDC	EASB	fn_8012DFDC	fn_8012DFDC	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: copies product n's name (STRING_TOO_SMALL). pProduct == NULL test unreachable (L2). Later: GetProductName
8012E084	EASB	fn_8012E084	fn_8012E084	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: product n's games-played-type text if its language is accepted. The NULL test on the array is dead (L2). Later: GetGamesPlayedType
8012E16C	EASB	fn_8012E16C	fn_8012E16C	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: product n's uTime. Later: GetProductTime
8012E1E0	EASB	fn_8012E1E0	fn_8012E1E0	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: product n's level through fn_80129218 with u1160. Later: GetProductLevel
8012E25C	EASB	fn_8012E25C	fn_8012E25C	-	unnamed	fixed:1	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: gate, resolve, tick, product n's u50; the tick's error IS returned (L1's 'discarded' flag is wrong). Comment fixed: the tick updates only this game's counters, not another game's. Later: GetProductTimeA
8012E2D4	EASB	fn_8012E2D4	fn_8012E2D4	-	unnamed	fixed:1	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: the same for u54. Comment fixed as for fn_8012E25C. Later: GetProductTimeB
8012E34C	EASB	fn_8012E34C	fn_8012E34C	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: product n's u58 (no tick). Later: GetProductGamesPlayed
8012E3C0	EASB	fn_8012E3C0	fn_8012E3C0	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: product n's u5C. Later: GetProductGamesWon
8012E434	EASB	fn_8012E434	fn_8012E434	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: the nIndex'th accomplishment after sorting (0: by value, first 5; 1: by time, first 27), language-filtered; INVALID_LANGUAGE still writes *puTime. Later: GetAccomplishment
8012E670	EASB	fn_8012E670	fn_8012E670	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: counts valid sorted accomplishments, capped 5/27; UNKNOWN on a gap. Later: CountAccomplishments
8012E818	EASB	fn_8012E818	fn_8012E818	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: returns IMAGE_NOT_SUPPORTED. Later: stub (L2 'get product image', low)
8012E820	EASB	fn_8012E820	fn_8012E820	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: seconds -> days/hours/minutes/seconds. Later: TimeToDHMS
8012E8A8	EASB	fn_8012E8A8	fn_8012E8A8	-	unnamed	ok	Sonnet 5 (audit-l1-R)	Opus 5.5 (audit-l2-R)	Opus 5.5 (audit-rec-R)	2026-09-24	agreed: seconds since 1970 -> date and time. Later: TimeToDate
801256A0	EASportsBio	EASBio_SetCurrentRewardMessage	EASBio_SetCurrentRewardMessage	T1	kept	ok	Sonnet 5 (audit-l1-V)	Opus 5.5 (audit-l2-V)	Opus 5.5 (audit-rec-V)	2026-09-24	E2 TW06 name (symbols be5383a4/960fe239); both lanes: stores the reward enum in the manager (L2 guess SetRewardMessage, high); pairs with 801256AC. Unit header comment (lines 1-4) checked here: ok ('EA's name' tag untouched)
801249A8	EASportsBio	EASBio_InitOnce	EASBio_InitOnce	T1	kept	ok	Sonnet 5 (audit-l1-V)	Opus 5.5 (audit-l2-V)	Opus 5.5 (audit-rec-V)	2026-09-24	E2 TW06; both lanes: fills lbl_80261040 (game name, 'Rounds Played', TibExt card callbacks, heap 0, 'en'), starts the library (fn_8012D394) in StaticMemory mode 0, clears bNewAccomplishment/bBioLoaded, next-level target 2, reward None; once, from gomainloop fn_8006C720 (the ONCE list). Comment ok. Data comments (name/label; error map) ok. EASB_gErrorMap: 0 NONE; -12 NOFILE; -3 NODEVICE; -5 NOT_ENOUGH_SPACE; -44 CANNOT_REOPEN (17); -43 WRONG_FILE (18, tag-file error 9 BAD_MAP_CHECKSUM); -18 (MC_ERR_BADDATA) every other error, incl. FILE_CORRUPT, SECTION_CORRUPT, FILE_OPEN, NOT_INITIALIZED, OUT_OF_MEMORY, IMAGE_NOT_SUPPORTED
80124A40	EASportsBio	fn_80124A40	fn_80124A40	-	unnamed	ok	Sonnet 5 (audit-l1-V)	Opus 5.5 (audit-l2-V)	Opus 5.5 (audit-rec-V)	2026-09-24	agreed: registers fn_80124B10 as the UStream handler for 'EASI' (streammanagerhole). Comment ok: the handler fills pIcon, the icon fn_801252D0 hands to the library's create. Later guess: EASBio_RegisterIconStreamHandler
80124A70	EASportsBio	fn_80124A70	fn_80124A70	-	unnamed	none	Sonnet 5 (audit-l1-V)	Opus 5.5 (audit-l2-V)	Opus 5.5 (audit-rec-V)	2026-09-24	agreed: unregisters the 'EASI' handler (streammanagerhole). Later guess: EASBio_UnregisterIconStreamHandler
80124A98	EASportsBio	EASBio_ConvertError	EASBio_ConvertError	T1	kept	ok	Sonnet 5 (audit-l1-V)	Opus 5.5 (audit-l2-V)	Opus 5.5 (audit-rec-V)	2026-09-24	E2 TW06; both lanes: returns EASB_gErrorMap[eError], the unit's library-error -> card-screen code step (L2 MapError, high). Comment ok
80124AAC	EASportsBio	EASBio_WaitForAsyncProcessToComplete	EASBio_WaitForAsyncProcessToComplete	T1	kept	ok	Sonnet 5 (audit-l1-V)	Opus 5.5 (audit-l2-V)	Opus 5.5 (audit-rec-V)	2026-09-24	E2 TW06; both lanes: loops fn_8012D7F8 until COMPLETE; the mapped error on failure, 0 when no process runs or it completes (L2 WaitForProcess, high). Comment ok
80124B10	EASportsBio	fn_80124B10	fn_80124B10	-	unnamed	ok	Sonnet 5 (audit-l1-V)	Opus 5.5 (audit-l2-V)	Opus 5.5 (audit-rec-V)	2026-09-24	agreed: copies pObject->uSize bytes into pIcon, frees the stream object; no check against the 0x2000 buffer (L2). Comment ok. Later guess: EASBio_IconStreamHandler
80125814	EASportsBio	EASBio_SetGamePlayState	EASBio_SetGamePlayState	T1	kept	ok	Sonnet 5 (audit-l1-V)	Opus 5.5 (audit-l2-V)	Opus 5.5 (audit-rec-V)	2026-09-24	E2 TW06; L1: one-line fn_8012DD7C(flag) wrapper, no concept named; L2 (med): the flag picks which play-time counter accrues (u50/u54), 0 when GameUI pauses and at boot, 1 on unpause: fits game-play state. engine.h group comment ('TW06's names') checked here: ok
80124B54	EASportsBio	fn_80124B54	fn_80124B54	-	unnamed	ok	Sonnet 5 (audit-l1-V)	Opus 5.5 (audit-l2-V)	Opus 5.5 (audit-rec-V)	2026-09-24	agreed: NULLs the two image pointers, allocates the 0x2000 icon buffer ("EASportsBio.c" 454 names the unit only), zeroes the Bio-screen request state, lbl_80282568 = 1, game-play state 0; once from gomainloop fn_8006C9EC. Comment ok. Later guess: EASBio_AllocBuffers (front-end setup)
80124BDC	EASportsBio	fn_80124BDC	fn_80124BDC	-	unnamed	fixed:1	Sonnet 5 (audit-l1-V)	Opus 5.5 (audit-l2-V)	Opus 5.5 (audit-rec-V)	2026-09-24	agreed: level progress (fn_8012DF4C) x 100, level dropped, error ignored. .c comment ok. Fixed the easb.h group comment above its prototype: not only memory-card requests, none (not 'most') use nPort/nSlot, and 'the Bio always goes to card 0' is unsupported (only the mount probe uses 0, 0; TibExt's callbacks take the library's eDevice). Later guess: EASBio_GetLevelProgressPercent
80124C10	EASportsBio	fn_80124C10	fn_80124C10	-	unnamed	fixed:3	Sonnet 5 (audit-l1-V)	Opus 5.5 (audit-l2-V)	Opus 5.5 (audit-rec-V)	2026-09-24	agreed: per-frame Bio-screen refresher on four request flags: game list (0xAD, 0xAC rows, pad to 11), accomplishments (0xAF, 0xAE rows, pad to 10), summary 0xB1 and game details 0xB3/0xBF/0xB2 every 16 frames. Fixed '15 frames' -> 16 here and in easb.h's lbl_8028198C/lbl_80281990 comments (reset to 15, fires when the old value is <= 0). 'EA bug' nDays comment untouched (asm: fn_8012881C sth into the word read back with lwz). Local comments ok. See Findings. Later guess: EASBio_UpdateScreens
